relation,source,target
r_cname,Domain_fddb12dad2babd3553efa1210ab41806dfd9c53b55fd77301f9ea74dfa3236a8,Domain_078c6bb043e9a8c387f5730c1c056e2ead485bd12ed3cb3c495980891d9ad10e
r_dns_a,Domain_01e100d81d7ca957125611ea9750a73e4088013339b10af4826c625a3f8c0f91,IP_19c21de4ab651f8b11588022adbef1a7ef72eb089e96ec3d1ea0b98a2048f9e0
r_subdomain,Domain_57561f7a23e9d3d10d94e74ccac50b0bfbb529447f981b3a4b80616cbbd6b461,Domain_01e100d81d7ca957125611ea9750a73e4088013339b10af4826c625a3f8c0f91
r_dns_a,Domain_57561f7a23e9d3d10d94e74ccac50b0bfbb529447f981b3a4b80616cbbd6b461,IP_19c21de4ab651f8b11588022adbef1a7ef72eb089e96ec3d1ea0b98a2048f9e0
r_cname,Domain_01e100d81d7ca957125611ea9750a73e4088013339b10af4826c625a3f8c0f91,Domain_1ef8e3539a014c95632f9e409233e7ea02aef92dfed104ba1d81418e34b9a8f0
r_cert,Domain_1ef8e3539a014c95632f9e409233e7ea02aef92dfed104ba1d81418e34b9a8f0,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_1ef8e3539a014c95632f9e409233e7ea02aef92dfed104ba1d81418e34b9a8f0,IP_19c21de4ab651f8b11588022adbef1a7ef72eb089e96ec3d1ea0b98a2048f9e0
r_cname,Domain_57561f7a23e9d3d10d94e74ccac50b0bfbb529447f981b3a4b80616cbbd6b461,Domain_1ef8e3539a014c95632f9e409233e7ea02aef92dfed104ba1d81418e34b9a8f0
r_dns_a,Domain_0218dbf1948398ecf92c2d6f5483d7aa5fd4c7eb4a9725def2774fe1c6f62c17,IP_fec8664b72a4f69aa628b74fc4ee16aab12802716a9327a7e2c61dadb76676d9
r_subdomain,Domain_0218dbf1948398ecf92c2d6f5483d7aa5fd4c7eb4a9725def2774fe1c6f62c17,Domain_6804ccca289ebdb3373977863619369e416920f5446523ec8f2c781137b056b6
r_cert,Domain_6804ccca289ebdb3373977863619369e416920f5446523ec8f2c781137b056b6,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_6804ccca289ebdb3373977863619369e416920f5446523ec8f2c781137b056b6,IP_fec8664b72a4f69aa628b74fc4ee16aab12802716a9327a7e2c61dadb76676d9
r_cname,Domain_0218dbf1948398ecf92c2d6f5483d7aa5fd4c7eb4a9725def2774fe1c6f62c17,Domain_1eef93fbc0195162ba18e806ea7dddf2db96cde1290bbb037f8ab9d4edf0a26b
r_cert,Domain_1eef93fbc0195162ba18e806ea7dddf2db96cde1290bbb037f8ab9d4edf0a26b,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_1eef93fbc0195162ba18e806ea7dddf2db96cde1290bbb037f8ab9d4edf0a26b,IP_fec8664b72a4f69aa628b74fc4ee16aab12802716a9327a7e2c61dadb76676d9
r_cname,Domain_6804ccca289ebdb3373977863619369e416920f5446523ec8f2c781137b056b6,Domain_1eef93fbc0195162ba18e806ea7dddf2db96cde1290bbb037f8ab9d4edf0a26b
r_dns_a,Domain_022129a21b64141b005e0e94e5d5542bb2beeb492fd12aca4b7290f1206b7b82,IP_f5c9f8cd7179dcaab642f1636ebc1f0f4b3175788542422d3a927897eee9d6d6
r_subdomain,Domain_022129a21b64141b005e0e94e5d5542bb2beeb492fd12aca4b7290f1206b7b82,Domain_afd32dcf8a896a39ec498f3f21517ee3d8dbd1221d45520c14a471dbbfe1cd9c
r_cert,Domain_afd32dcf8a896a39ec498f3f21517ee3d8dbd1221d45520c14a471dbbfe1cd9c,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_afd32dcf8a896a39ec498f3f21517ee3d8dbd1221d45520c14a471dbbfe1cd9c,IP_f5c9f8cd7179dcaab642f1636ebc1f0f4b3175788542422d3a927897eee9d6d6
r_cname,Domain_022129a21b64141b005e0e94e5d5542bb2beeb492fd12aca4b7290f1206b7b82,Domain_40dc04d94942c292a2cca35e788b81118ec70b5910e89bb23433a81332ef1f2d
r_cert,Domain_40dc04d94942c292a2cca35e788b81118ec70b5910e89bb23433a81332ef1f2d,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_40dc04d94942c292a2cca35e788b81118ec70b5910e89bb23433a81332ef1f2d,IP_f5c9f8cd7179dcaab642f1636ebc1f0f4b3175788542422d3a927897eee9d6d6
r_cname,Domain_afd32dcf8a896a39ec498f3f21517ee3d8dbd1221d45520c14a471dbbfe1cd9c,Domain_40dc04d94942c292a2cca35e788b81118ec70b5910e89bb23433a81332ef1f2d
r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_40dc04d94942c292a2cca35e788b81118ec70b5910e89bb23433a81332ef1f2d
r_dns_a,Domain_0259515851b7fc2117b3219d66122a404b032fcec06260fbcdcfe8e3cbd0dd26,IP_c95077f4377f73438b36aaddbdc6ec225d4f10c8cf8aedbf5fc34f1b9683a5ac
r_subdomain,Domain_e827445fc388f43b00e13447f8c03b21ee69c6a829a33a78950cbde4c4c672a2,Domain_0259515851b7fc2117b3219d66122a404b032fcec06260fbcdcfe8e3cbd0dd26
r_cert,Domain_e827445fc388f43b00e13447f8c03b21ee69c6a829a33a78950cbde4c4c672a2,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cname,Domain_0259515851b7fc2117b3219d66122a404b032fcec06260fbcdcfe8e3cbd0dd26,Domain_b319dbadf54264c09a34c1c3da78282ae908d4cae6ae91273fae825d823a3f66
r_cert,Domain_b319dbadf54264c09a34c1c3da78282ae908d4cae6ae91273fae825d823a3f66,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_b319dbadf54264c09a34c1c3da78282ae908d4cae6ae91273fae825d823a3f66,IP_c95077f4377f73438b36aaddbdc6ec225d4f10c8cf8aedbf5fc34f1b9683a5ac
r_dns_a,Domain_02d4e534869a90597072f2a373b7756236d336db10d097550504ee567e75399e,IP_3a239d3106790869a1deb0a92fc839c1a4c976a09a79236398190bce2f637443
r_subdomain,Domain_7a2ed6e175abd1ef8e5bd5ea187ab63c389e8308e6a82ad5bf8046317752f14f,Domain_02d4e534869a90597072f2a373b7756236d336db10d097550504ee567e75399e
r_cert,Domain_7a2ed6e175abd1ef8e5bd5ea187ab63c389e8308e6a82ad5bf8046317752f14f,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_7a2ed6e175abd1ef8e5bd5ea187ab63c389e8308e6a82ad5bf8046317752f14f,IP_3a239d3106790869a1deb0a92fc839c1a4c976a09a79236398190bce2f637443
r_cname,Domain_02d4e534869a90597072f2a373b7756236d336db10d097550504ee567e75399e,Domain_8a1151b81a1c587d79ec2953a0624bd9d466a8a8c5ab0da4307c9d87443acbb0
r_cert,Domain_8a1151b81a1c587d79ec2953a0624bd9d466a8a8c5ab0da4307c9d87443acbb0,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_8a1151b81a1c587d79ec2953a0624bd9d466a8a8c5ab0da4307c9d87443acbb0,IP_3a239d3106790869a1deb0a92fc839c1a4c976a09a79236398190bce2f637443
r_cname,Domain_7a2ed6e175abd1ef8e5bd5ea187ab63c389e8308e6a82ad5bf8046317752f14f,Domain_8a1151b81a1c587d79ec2953a0624bd9d466a8a8c5ab0da4307c9d87443acbb0
r_dns_a,Domain_02ecf83282282da3919808ade1ac31e7538b7ad3f2e3dc2297cbfe9149143bfa,IP_6b5f6087ab963dd71a6c4aabbe593a953690cb156ed87bb84e13499ab1866fe9
r_subdomain,Domain_fa11da49ec90a694be53a68d9f95b93cff264d20d9d971422423440159e77ce6,Domain_02ecf83282282da3919808ade1ac31e7538b7ad3f2e3dc2297cbfe9149143bfa
r_dns_a,Domain_fa11da49ec90a694be53a68d9f95b93cff264d20d9d971422423440159e77ce6,IP_6b5f6087ab963dd71a6c4aabbe593a953690cb156ed87bb84e13499ab1866fe9
r_cname,Domain_02ecf83282282da3919808ade1ac31e7538b7ad3f2e3dc2297cbfe9149143bfa,Domain_591b50037f1db8357b008bcfb3c1d7da55b6d308d1f4201384eccec4dc9f00c8
r_cert,Domain_591b50037f1db8357b008bcfb3c1d7da55b6d308d1f4201384eccec4dc9f00c8,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_591b50037f1db8357b008bcfb3c1d7da55b6d308d1f4201384eccec4dc9f00c8,IP_6b5f6087ab963dd71a6c4aabbe593a953690cb156ed87bb84e13499ab1866fe9
r_cname,Domain_fa11da49ec90a694be53a68d9f95b93cff264d20d9d971422423440159e77ce6,Domain_591b50037f1db8357b008bcfb3c1d7da55b6d308d1f4201384eccec4dc9f00c8
r_dns_a,Domain_03c04b91c88cf677d6fab558c04cb5c5743546c0a5df47500289a6424dc879a8,IP_c79062663c51f2407cf181f5b5c7cbbeffed0aff076de985a8c8bd9d667b13c0
r_subdomain,Domain_df9b72f1c9a3a7f916f6dc4c926eba68da1f23565c8312581ba68a84bdfe5ad1,Domain_03c04b91c88cf677d6fab558c04cb5c5743546c0a5df47500289a6424dc879a8
r_dns_a,Domain_df9b72f1c9a3a7f916f6dc4c926eba68da1f23565c8312581ba68a84bdfe5ad1,IP_c79062663c51f2407cf181f5b5c7cbbeffed0aff076de985a8c8bd9d667b13c0
r_cname,Domain_03c04b91c88cf677d6fab558c04cb5c5743546c0a5df47500289a6424dc879a8,Domain_a16bfb2805864d66d2fb5de7d1f810a040ee9fcb4e6aa81eee202df7beaad9ec
r_dns_a,Domain_a16bfb2805864d66d2fb5de7d1f810a040ee9fcb4e6aa81eee202df7beaad9ec,IP_c79062663c51f2407cf181f5b5c7cbbeffed0aff076de985a8c8bd9d667b13c0
r_cname,Domain_df9b72f1c9a3a7f916f6dc4c926eba68da1f23565c8312581ba68a84bdfe5ad1,Domain_a16bfb2805864d66d2fb5de7d1f810a040ee9fcb4e6aa81eee202df7beaad9ec
r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_a16bfb2805864d66d2fb5de7d1f810a040ee9fcb4e6aa81eee202df7beaad9ec
r_dns_a,Domain_03c13a7b91b85b952057b8a700e7a9a81d7b225294233446b5764a2215285514,IP_08d5e9b0930f6830ea651222a37d7f7e0d79c72faa8d1a2edc53bba156bac5d5
r_subdomain,Domain_6140fecbd19e619efedc35958d7d41885b47d500935ce951a9a8968131cb9fc6,Domain_03c13a7b91b85b952057b8a700e7a9a81d7b225294233446b5764a2215285514
r_dns_a,Domain_6140fecbd19e619efedc35958d7d41885b47d500935ce951a9a8968131cb9fc6,IP_08d5e9b0930f6830ea651222a37d7f7e0d79c72faa8d1a2edc53bba156bac5d5
r_cname,Domain_03c13a7b91b85b952057b8a700e7a9a81d7b225294233446b5764a2215285514,Domain_89a6293ad2539970a9d2a5499f4e14ef998cd8dc19f03f05e00dfc741cb838c6
r_cert,Domain_89a6293ad2539970a9d2a5499f4e14ef998cd8dc19f03f05e00dfc741cb838c6,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_89a6293ad2539970a9d2a5499f4e14ef998cd8dc19f03f05e00dfc741cb838c6,IP_08d5e9b0930f6830ea651222a37d7f7e0d79c72faa8d1a2edc53bba156bac5d5
r_cname,Domain_6140fecbd19e619efedc35958d7d41885b47d500935ce951a9a8968131cb9fc6,Domain_89a6293ad2539970a9d2a5499f4e14ef998cd8dc19f03f05e00dfc741cb838c6
r_dns_a,Domain_03c5b152c9f7acc99602cc585146954c6e6443c81c3a981489f8390e48b2c5fb,IP_0836271bf4f24cf634475a94c0cb69a90b17b533d938de817a4e14b00c8e3a9b
r_subdomain,Domain_920f05accc18c0a6ab0f5e0154f0bbbee8932c3f13083e619f5cdb78df5b1f9d,Domain_03c5b152c9f7acc99602cc585146954c6e6443c81c3a981489f8390e48b2c5fb
r_dns_a,Domain_920f05accc18c0a6ab0f5e0154f0bbbee8932c3f13083e619f5cdb78df5b1f9d,IP_0836271bf4f24cf634475a94c0cb69a90b17b533d938de817a4e14b00c8e3a9b
r_cname,Domain_03c5b152c9f7acc99602cc585146954c6e6443c81c3a981489f8390e48b2c5fb,Domain_d149a1ce69b366c9fbb83245bdcb9fc2988ed4afbf7740c94bea708b470d66e9
r_cert,Domain_d149a1ce69b366c9fbb83245bdcb9fc2988ed4afbf7740c94bea708b470d66e9,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_d149a1ce69b366c9fbb83245bdcb9fc2988ed4afbf7740c94bea708b470d66e9,IP_0836271bf4f24cf634475a94c0cb69a90b17b533d938de817a4e14b00c8e3a9b
r_cname,Domain_920f05accc18c0a6ab0f5e0154f0bbbee8932c3f13083e619f5cdb78df5b1f9d,Domain_d149a1ce69b366c9fbb83245bdcb9fc2988ed4afbf7740c94bea708b470d66e9
r_dns_a,Domain_04022dc8a6439004db731b3bee3915aec225da2f8061d8146a738c65fcb5d12b,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
r_subdomain,Domain_04022dc8a6439004db731b3bee3915aec225da2f8061d8146a738c65fcb5d12b,Domain_5ab8ac1d96964be92e9019fccc5d664e1b506bb925078cf22cab40ac19ce8f8e
r_cert,Domain_5ab8ac1d96964be92e9019fccc5d664e1b506bb925078cf22cab40ac19ce8f8e,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_5ab8ac1d96964be92e9019fccc5d664e1b506bb925078cf22cab40ac19ce8f8e,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
r_whois_email,Domain_04022dc8a6439004db731b3bee3915aec225da2f8061d8146a738c65fcb5d12b,Whois_Email_910eb6033328f3f3d2eae3a2ffae550e3a11f2fb5291c38a0f8f853f49d7fa03
r_whois_name,Domain_04022dc8a6439004db731b3bee3915aec225da2f8061d8146a738c65fcb5d12b,Whois_Name_f85b1018e7f4932dc182bb059490aad7bc44c963c5792d93f7c7038717b7b0d1
r_cname,Domain_04022dc8a6439004db731b3bee3915aec225da2f8061d8146a738c65fcb5d12b,Domain_7d5f5e2a848bdd43a4adb0b184892ab73e68d4362c5f3bd3905a67d15e4b166f
r_dns_a,Domain_7d5f5e2a848bdd43a4adb0b184892ab73e68d4362c5f3bd3905a67d15e4b166f,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
r_cname,Domain_5ab8ac1d96964be92e9019fccc5d664e1b506bb925078cf22cab40ac19ce8f8e,Domain_7d5f5e2a848bdd43a4adb0b184892ab73e68d4362c5f3bd3905a67d15e4b166f
r_dns_a,Domain_0417571ebcb51a955b1544b408c1ad06f444c73683006bc374d4421009db0c56,IP_2c46d09c7f1bfa09b148043e182b3c7ae0216dfd6ee9d568cb36fb675bed9f24
r_subdomain,Domain_abb4d1692b761f48fc620581c8522f185ef416845cd8efae6aa0d71d7a9a264f,Domain_0417571ebcb51a955b1544b408c1ad06f444c73683006bc374d4421009db0c56
r_cert,Domain_abb4d1692b761f48fc620581c8522f185ef416845cd8efae6aa0d71d7a9a264f,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_abb4d1692b761f48fc620581c8522f185ef416845cd8efae6aa0d71d7a9a264f,IP_2c46d09c7f1bfa09b148043e182b3c7ae0216dfd6ee9d568cb36fb675bed9f24
r_cname,Domain_0417571ebcb51a955b1544b408c1ad06f444c73683006bc374d4421009db0c56,Domain_ef69c492608a349ec5ccf432ee4c680f83e2ef34e5a1a786db1a1beb57149428
r_cert,Domain_ef69c492608a349ec5ccf432ee4c680f83e2ef34e5a1a786db1a1beb57149428,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_ef69c492608a349ec5ccf432ee4c680f83e2ef34e5a1a786db1a1beb57149428,IP_2c46d09c7f1bfa09b148043e182b3c7ae0216dfd6ee9d568cb36fb675bed9f24
r_cname,Domain_abb4d1692b761f48fc620581c8522f185ef416845cd8efae6aa0d71d7a9a264f,Domain_ef69c492608a349ec5ccf432ee4c680f83e2ef34e5a1a786db1a1beb57149428
r_dns_a,Domain_04500de8e773c5666d1f8833df9319933c4da57cd498882a8f813916d4304e23,IP_b8268cc414f6a84688c2e53a5a84c2efc2e530f3baa2cb0988ae1d33106e41ff
r_subdomain,Domain_04500de8e773c5666d1f8833df9319933c4da57cd498882a8f813916d4304e23,Domain_bb25143379afcf5fadafa6e248522a4c3dfabf65f95eef0c2830e6ee49f9df7d
r_dns_a,Domain_bb25143379afcf5fadafa6e248522a4c3dfabf65f95eef0c2830e6ee49f9df7d,IP_b8268cc414f6a84688c2e53a5a84c2efc2e530f3baa2cb0988ae1d33106e41ff
r_cname,Domain_04500de8e773c5666d1f8833df9319933c4da57cd498882a8f813916d4304e23,Domain_5a39548c6b2ee7e6ee648a164773efabf716e34376b3aed2ab747807b1f396fd
r_cname,Domain_bb25143379afcf5fadafa6e248522a4c3dfabf65f95eef0c2830e6ee49f9df7d,Domain_5a39548c6b2ee7e6ee648a164773efabf716e34376b3aed2ab747807b1f396fd
r_subdomain,Domain_32ef6b395c5e272a588c5acad24eb95138902568ee9570449f10b8aa05617ded,Domain_f504be92d31f1bb18deab590ebeff7b173d063a25c6bc21306c92e44a65173e3
r_dns_a,Domain_e5faee798ab94195e75d453c625b9778a33b5df78d7b2c28e012c689836cfe9a,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_e5faee798ab94195e75d453c625b9778a33b5df78d7b2c28e012c689836cfe9a
r_cname,Domain_af23525535ccfd70c339f0944089374081c0862fe603ebe737145e22a587c9f9,Domain_e5faee798ab94195e75d453c625b9778a33b5df78d7b2c28e012c689836cfe9a
r_cert,Domain_af23525535ccfd70c339f0944089374081c0862fe603ebe737145e22a587c9f9,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_asn,IP_020261f4836acf703b6d40e2fefb9489cd1beecc962b07596543d4469fa7ccfc,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_asn,IP_0440aca67fa85156fd82fc9eaf5812ccd1508fc31c3e6961030bda77784aa56b,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_asn,IP_0726e1ef437de010b3bf6a6acdd07b6191767b91b93c59fe5e45914617ac57c8,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_asn,IP_09decd28366d50cf52e0b2a47553f1fa5f078c60694c6931cb19b178ab632cec,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_asn,IP_09fee599d4eab94dabdb805d332c7724226321c3f5dbc628392a345df95af84f,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_asn,IP_0a152c2c5ce491df433db568607542a9437b46c0e5f9f593403c1e06c6a2e6d5,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_cidr,IP_0a152c2c5ce491df433db568607542a9437b46c0e5f9f593403c1e06c6a2e6d5,IP_CIDR_49d294fbef2603b2c82189a6f066af77385549a0c1eed46d3fa85d9ffc43b3d6
r_asn,IP_0a53dd70a6eadc8f207e2009dfcfc93a9fdf655ee05a208aaf8572e9425944f4,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_asn,IP_0aa0063770a12cca741e155470ac3b04d5b35d9a938e0b12988f550415db08f3,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_asn,IP_0b48a2b5634eb88651d7bd58871fd19353ebdb30527e369f588abe2160c450f3,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_asn,IP_0dcd36e811d6eb8f0dd89c7e454f02a1d66b3654288c7a747d813085faa5a654,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_asn,IP_0de6f1e6858489c20f34e00b944c888486c6a185d668e2e9a1862b7e9018ac18,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_asn,IP_0ec7070919b2722f10ecb87a7c67887be5939c07659c1c1e733df515f5485c1b,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_asn,IP_0ff3d33d4748eb3214e2a0c975629bbca0073bbd7008c35e802363ba132c4d8c,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_asn,IP_151373cf971d475a2f526048ec7e670d0b99b5901516d9139e9dd14e140be4ab,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_asn,IP_166d67b6c44856581197a4f8bc06ea595ac3f2ce6fa0019953f7c21da5f5ea06,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_asn,IP_1761fcb401486ba348b3fde361f34a545853619ba7ef95cbb802a34adab5309e,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_asn,IP_18b617e66b55c12fd6bd8c98d15ba78abf7839dea768ba1225ce61bc2bb545d9,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_asn,IP_192cb7b84d15960787b674eb4872986ea3ed9177ea872ffd652e3c2fbde69bce,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_cidr,IP_192cb7b84d15960787b674eb4872986ea3ed9177ea872ffd652e3c2fbde69bce,IP_CIDR_49d294fbef2603b2c82189a6f066af77385549a0c1eed46d3fa85d9ffc43b3d6
r_asn,IP_1a25212e7091dddb68bf534716a067ee6cdc8b0d446192bb24fb58a5e2c0c0d9,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_asn,IP_1b17b54bf62349d0ee799bc5876541f0a8dcb4f5d769e52226a0a0365e252438,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_cidr,IP_446e539802505a60c9c62c1b8990982ce387dd58ea685c22da98e1cc1105ad7e,IP_CIDR_49d294fbef2603b2c82189a6f066af77385549a0c1eed46d3fa85d9ffc43b3d6
r_asn,IP_446e539802505a60c9c62c1b8990982ce387dd58ea685c22da98e1cc1105ad7e,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_cidr,IP_598eaa6b87bd84d18f251d5abf174c567556dcef895f8d4285ce27528e612d41,IP_CIDR_49d294fbef2603b2c82189a6f066af77385549a0c1eed46d3fa85d9ffc43b3d6
r_asn,IP_598eaa6b87bd84d18f251d5abf174c567556dcef895f8d4285ce27528e612d41,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_cidr,IP_6066b4a55bbebe56252ed3858e0db1177a3f514e51f8bc0198fd8b4fce5fc3d2,IP_CIDR_49d294fbef2603b2c82189a6f066af77385549a0c1eed46d3fa85d9ffc43b3d6
r_asn,IP_6066b4a55bbebe56252ed3858e0db1177a3f514e51f8bc0198fd8b4fce5fc3d2,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_cidr,IP_8a8814f6e34e1d4a3efd6f917ab626f92d397e6f5bd2bd7e145c74936f8d2cf4,IP_CIDR_49d294fbef2603b2c82189a6f066af77385549a0c1eed46d3fa85d9ffc43b3d6
r_asn,IP_8a8814f6e34e1d4a3efd6f917ab626f92d397e6f5bd2bd7e145c74936f8d2cf4,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_cidr,IP_8b262b44312b7778eb06b8f482c6d5225c34c999c5c710ea6dc91f66f586e53e,IP_CIDR_49d294fbef2603b2c82189a6f066af77385549a0c1eed46d3fa85d9ffc43b3d6
r_asn,IP_8b262b44312b7778eb06b8f482c6d5225c34c999c5c710ea6dc91f66f586e53e,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_cidr,IP_a036737f8dfd4762f21fd9b035f1f6d8f9dcbf069a2996aff0165e440e2b960a,IP_CIDR_49d294fbef2603b2c82189a6f066af77385549a0c1eed46d3fa85d9ffc43b3d6
r_asn,IP_a036737f8dfd4762f21fd9b035f1f6d8f9dcbf069a2996aff0165e440e2b960a,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_cidr,IP_a3adcb3e78e2cd98f2d1d63439254e57d14b7b21a5d75ec5135aa891890f7324,IP_CIDR_49d294fbef2603b2c82189a6f066af77385549a0c1eed46d3fa85d9ffc43b3d6
r_asn,IP_a3adcb3e78e2cd98f2d1d63439254e57d14b7b21a5d75ec5135aa891890f7324,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_cidr,IP_b3328a41636bfadb6ad08b44d55e2bacf345a2eaa2512fafb223ca4365f07e43,IP_CIDR_49d294fbef2603b2c82189a6f066af77385549a0c1eed46d3fa85d9ffc43b3d6
r_asn,IP_b3328a41636bfadb6ad08b44d55e2bacf345a2eaa2512fafb223ca4365f07e43,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_cidr,IP_c8d04173435b0ee3cc701966103b45ec25c4f7171b52d11d9350281540b14603,IP_CIDR_49d294fbef2603b2c82189a6f066af77385549a0c1eed46d3fa85d9ffc43b3d6
r_asn,IP_c8d04173435b0ee3cc701966103b45ec25c4f7171b52d11d9350281540b14603,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_cidr,IP_d59a71fc58715edcc2b738cbb692478e6e0a266df9db3057579d115907b34f16,IP_CIDR_49d294fbef2603b2c82189a6f066af77385549a0c1eed46d3fa85d9ffc43b3d6
r_asn,IP_d59a71fc58715edcc2b738cbb692478e6e0a266df9db3057579d115907b34f16,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_cidr,IP_d93f8b21ba73d11e9d77ae8b490eb5db5d427690e3c5c9609828d174c15c27e6,IP_CIDR_49d294fbef2603b2c82189a6f066af77385549a0c1eed46d3fa85d9ffc43b3d6
r_asn,IP_d93f8b21ba73d11e9d77ae8b490eb5db5d427690e3c5c9609828d174c15c27e6,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
r_cidr,IP_f533b2067ff573fe34611cd8c8cf2c0955cebfe3984b2224984812daa63dffda,IP_CIDR_49d294fbef2603b2c82189a6f066af77385549a0c1eed46d3fa85d9ffc43b3d6
r_asn,IP_f533b2067ff573fe34611cd8c8cf2c0955cebfe3984b2224984812daa63dffda,ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9
